datetime,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,shortwave_radiation,cloudcover,latitude,longitude
2022-11-03 00:00:00,12.9,2.8,2.8,0.0,21.5,0.0,100,51.5085,-0.1257
2022-11-03 01:00:00,12.7,1.5,1.5,0.0,16.7,0.0,100,51.5085,-0.1257
2022-11-03 02:00:00,12.6,1.1,1.1,0.0,15.1,0.0,100,51.5085,-0.1257
2022-11-03 03:00:00,12.3,3.1,3.1,0.0,8.4,0.0,100,51.5085,-0.1257
2022-11-03 04:00:00,12.6,2.4,2.4,0.0,14.4,0.0,100,51.5085,-0.1257
2022-11-03 05:00:00,13.3,1.0,1.0,0.0,26.4,0.0,100,51.5085,-0.1257
2022-11-03 06:00:00,13.0,1.3,1.3,0.0,26.2,0.0,100,51.5085,-0.1257
2022-11-03 07:00:00,12.1,6.0,6.0,0.0,19.1,0.0,100,51.5085,-0.1257
2022-11-03 08:00:00,11.3,4.0,4.0,0.0,3.0,2.0,100,51.5085,-0.1257
2022-11-03 09:00:00,11.2,0.8,0.8,0.0,6.0,18.0,100,51.5085,-0.1257
2022-11-03 10:00:00,11.2,0.5,0.5,0.0,10.7,48.0,100,51.5085,-0.1257
2022-11-03 11:00:00,11.2,0.2,0.2,0.0,12.8,97.0,100,51.5085,-0.1257
2022-11-03 12:00:00,11.4,0.0,0.0,0.0,13.2,157.0,100,51.5085,-0.1257
2022-11-03 13:00:00,10.7,0.2,0.2,0.0,14.2,102.0,100,51.5085,-0.1257
2022-11-03 14:00:00,10.2,0.4,0.4,0.0,9.0,30.0,100,51.5085,-0.1257
2022-11-03 15:00:00,10.3,0.0,0.0,0.0,12.5,71.0,99,51.5085,-0.1257
2022-11-03 16:00:00,9.8,0.0,0.0,0.0,13.7,67.0,14,51.5085,-0.1257
2022-11-03 17:00:00,8.5,0.0,0.0,0.0,9.4,6.0,14,51.5085,-0.1257
2022-11-03 18:00:00,7.1,0.0,0.0,0.0,7.9,0.0,35,51.5085,-0.1257
2022-11-03 19:00:00,6.7,0.0,0.0,0.0,8.5,0.0,5,51.5085,-0.1257
2022-11-03 20:00:00,6.1,0.0,0.0,0.0,9.3,0.0,100,51.5085,-0.1257
2022-11-03 21:00:00,5.6,0.0,0.0,0.0,8.6,0.0,100,51.5085,-0.1257
2022-11-03 22:00:00,6.4,0.0,0.0,0.0,7.2,0.0,100,51.5085,-0.1257
2022-11-03 23:00:00,6.9,0.1,0.1,0.0,9.2,0.0,100,51.5085,-0.1257
2022-11-04 00:00:00,8.6,0.9,0.9,0.0,12.2,0.0,100,51.5085,-0.1257
2022-11-04 01:00:00,8.7,1.1,1.1,0.0,15.6,0.0,100,51.5085,-0.1257
2022-11-04 02:00:00,8.3,0.4,0.4,0.0,11.2,0.0,100,51.5085,-0.1257
2022-11-04 03:00:00,8.0,0.5,0.5,0.0,10.8,0.0,100,51.5085,-0.1257
2022-11-04 04:00:00,7.9,0.1,0.1,0.0,16.3,0.0,100,51.5085,-0.1257
2022-11-04 05:00:00,7.9,0.0,0.0,0.0,17.5,0.0,100,51.5085,-0.1257
2022-11-04 06:00:00,7.1,0.0,0.0,0.0,16.6,0.0,100,51.5085,-0.1257
2022-11-04 07:00:00,6.6,0.0,0.0,0.0,16.1,0.0,0,51.5085,-0.1257
2022-11-04 08:00:00,7.0,0.0,0.0,0.0,15.5,36.0,0,51.5085,-0.1257
2022-11-04 09:00:00,8.1,0.0,0.0,0.0,13.2,149.0,0,51.5085,-0.1257
2022-11-04 10:00:00,9.3,0.0,0.0,0.0,15.1,258.0,0,51.5085,-0.1257
2022-11-04 11:00:00,10.5,0.0,0.0,0.0,16.8,337.0,0,51.5085,-0.1257
2022-11-04 12:00:00,11.7,0.0,0.0,0.0,13.7,370.0,0,51.5085,-0.1257
2022-11-04 13:00:00,12.1,0.0,0.0,0.0,16.4,359.0,13,51.5085,-0.1257
2022-11-04 14:00:00,12.3,0.0,0.0,0.0,17.8,288.0,23,51.5085,-0.1257
2022-11-04 15:00:00,11.8,0.0,0.0,0.0,15.2,189.0,2,51.5085,-0.1257
2022-11-04 16:00:00,10.1,0.0,0.0,0.0,8.4,84.0,7,51.5085,-0.1257
2022-11-04 17:00:00,8.0,0.0,0.0,0.0,8.0,5.0,55,51.5085,-0.1257
2022-11-04 18:00:00,7.5,0.0,0.0,0.0,7.9,0.0,14,51.5085,-0.1257
2022-11-04 19:00:00,6.9,0.0,0.0,0.0,7.6,0.0,26,51.5085,-0.1257
2022-11-04 20:00:00,6.2,0.0,0.0,0.0,7.2,0.0,50,51.5085,-0.1257
2022-11-04 21:00:00,6.2,0.0,0.0,0.0,9.3,0.0,4,51.5085,-0.1257
2022-11-04 22:00:00,6.0,0.0,0.0,0.0,9.2,0.0,8,51.5085,-0.1257
2022-11-04 23:00:00,5.8,0.0,0.0,0.0,10.0,0.0,30,51.5085,-0.1257
2022-11-05 00:00:00,5.1,0.0,0.0,0.0,7.3,0.0,2,51.5085,-0.1257
2022-11-05 01:00:00,4.8,0.0,0.0,0.0,8.7,0.0,88,51.5085,-0.1257
2022-11-05 02:00:00,5.4,0.0,0.0,0.0,9.4,0.0,45,51.5085,-0.1257
2022-11-05 03:00:00,5.0,0.0,0.0,0.0,8.9,0.0,100,51.5085,-0.1257
2022-11-05 04:00:00,5.6,0.0,0.0,0.0,8.4,0.0,100,51.5085,-0.1257
2022-11-05 05:00:00,5.1,0.0,0.0,0.0,7.9,0.0,100,51.5085,-0.1257
2022-11-05 06:00:00,6.7,0.0,0.0,0.0,7.0,0.0,100,51.5085,-0.1257
2022-11-05 07:00:00,7.7,0.1,0.1,0.0,6.5,0.0,100,51.5085,-0.1257
2022-11-05 08:00:00,8.6,0.2,0.2,0.0,9.5,8.0,100,51.5085,-0.1257
2022-11-05 09:00:00,9.3,0.1,0.1,0.0,12.9,18.0,100,51.5085,-0.1257
2022-11-05 10:00:00,10.5,0.0,0.0,0.0,16.0,47.0,100,51.5085,-0.1257
2022-11-05 11:00:00,11.1,0.4,0.4,0.0,16.5,47.0,100,51.5085,-0.1257
2022-11-05 12:00:00,11.6,0.6,0.6,0.0,18.9,39.0,100,51.5085,-0.1257
2022-11-05 13:00:00,11.6,0.3,0.3,0.0,20.1,43.0,100,51.5085,-0.1257
2022-11-05 14:00:00,11.8,0.5,0.5,0.0,21.4,46.0,100,51.5085,-0.1257
2022-11-05 15:00:00,12.3,0.0,0.0,0.0,22.4,68.0,100,51.5085,-0.1257
2022-11-05 16:00:00,12.7,0.0,0.0,0.0,22.6,21.0,100,51.5085,-0.1257
2022-11-05 17:00:00,13.0,0.0,0.0,0.0,25.5,1.0,100,51.5085,-0.1257
2022-11-05 18:00:00,13.3,0.0,0.0,0.0,25.5,0.0,100,51.5085,-0.1257
2022-11-05 19:00:00,13.5,0.0,0.0,0.0,25.4,0.0,100,51.5085,-0.1257
2022-11-05 20:00:00,13.6,0.1,0.1,0.0,24.8,0.0,100,51.5085,-0.1257
2022-11-05 21:00:00,13.8,0.1,0.1,0.0,23.2,0.0,100,51.5085,-0.1257
2022-11-05 22:00:00,13.7,0.5,0.5,0.0,21.7,0.0,100,51.5085,-0.1257
2022-11-05 23:00:00,13.9,0.4,0.4,0.0,24.6,0.0,100,51.5085,-0.1257
2022-11-06 00:00:00,13.5,0.0,0.0,0.0,14.2,0.0,100,51.5085,-0.1257
2022-11-06 01:00:00,13.8,0.6,0.6,0.0,17.2,0.0,100,51.5085,-0.1257
2022-11-06 02:00:00,14.1,0.2,0.2,0.0,20.8,0.0,100,51.5085,-0.1257
2022-11-06 03:00:00,14.1,0.3,0.3,0.0,21.6,0.0,100,51.5085,-0.1257
2022-11-06 04:00:00,13.9,3.8,3.8,0.0,23.7,0.0,100,51.5085,-0.1257
2022-11-06 05:00:00,14.1,0.2,0.2,0.0,17.4,0.0,100,51.5085,-0.1257
2022-11-06 06:00:00,13.9,0.5,0.5,0.0,16.4,0.0,100,51.5085,-0.1257
2022-11-06 07:00:00,13.8,0.5,0.5,0.0,16.8,0.0,100,51.5085,-0.1257
2022-11-06 08:00:00,13.2,2.7,2.7,0.0,17.3,6.0,100,51.5085,-0.1257
2022-11-06 09:00:00,13.3,1.4,1.4,0.0,14.5,21.0,100,51.5085,-0.1257
2022-11-06 10:00:00,13.4,1.5,1.5,0.0,11.8,35.0,100,51.5085,-0.1257
2022-11-06 11:00:00,13.4,1.2,1.2,0.0,14.2,46.0,100,51.5085,-0.1257
2022-11-06 12:00:00,13.3,0.9,0.9,0.0,17.6,53.0,100,51.5085,-0.1257
2022-11-06 13:00:00,13.2,0.8,0.8,0.0,15.2,75.0,95,51.5085,-0.1257
2022-11-06 14:00:00,13.0,5.1,5.1,0.0,23.5,143.0,100,51.5085,-0.1257
2022-11-06 15:00:00,13.1,0.3,0.3,0.0,21.7,29.0,99,51.5085,-0.1257
2022-11-06 16:00:00,12.3,0.0,0.0,0.0,24.1,48.0,20,51.5085,-0.1257
2022-11-06 17:00:00,11.1,0.0,0.0,0.0,22.2,3.0,8,51.5085,-0.1257
2022-11-06 18:00:00,10.6,0.0,0.0,0.0,23.2,0.0,3,51.5085,-0.1257
2022-11-06 19:00:00,10.3,0.0,0.0,0.0,21.9,0.0,57,51.5085,-0.1257
2022-11-06 20:00:00,10.3,0.0,0.0,0.0,22.7,0.0,29,51.5085,-0.1257
2022-11-06 21:00:00,10.2,0.0,0.0,0.0,23.4,0.0,98,51.5085,-0.1257
2022-11-06 22:00:00,10.4,0.0,0.0,0.0,22.2,0.0,99,51.5085,-0.1257
2022-11-06 23:00:00,10.6,0.0,0.0,0.0,22.9,0.0,60,51.5085,-0.1257
2022-11-07 00:00:00,11.3,0.0,0.0,0.0,23.2,0.0,68,51.5085,-0.1257
2022-11-07 01:00:00,11.0,0.0,0.0,0.0,22.8,0.0,68,51.5085,-0.1257
2022-11-07 02:00:00,10.9,0.0,0.0,0.0,22.2,0.0,100,51.5085,-0.1257
2022-11-07 03:00:00,11.1,0.0,0.0,0.0,20.9,0.0,100,51.5085,-0.1257
2022-11-07 04:00:00,11.4,0.0,0.0,0.0,20.6,0.0,100,51.5085,-0.1257
2022-11-07 05:00:00,11.6,0.0,0.0,0.0,19.5,0.0,100,51.5085,-0.1257
2022-11-07 06:00:00,11.8,0.0,0.0,0.0,21.1,0.0,100,51.5085,-0.1257
2022-11-07 07:00:00,11.7,0.0,0.0,0.0,20.7,0.0,100,51.5085,-0.1257
2022-11-07 08:00:00,12.3,0.1,0.1,0.0,21.3,17.0,100,51.5085,-0.1257
2022-11-07 09:00:00,13.0,0.1,0.1,0.0,22.7,32.0,100,51.5085,-0.1257
2022-11-07 10:00:00,13.8,0.3,0.3,0.0,24.9,78.0,100,51.5085,-0.1257
2022-11-07 11:00:00,13.9,0.2,0.2,0.0,26.3,63.0,100,51.5085,-0.1257
2022-11-07 12:00:00,14.0,0.2,0.2,0.0,25.1,96.0,100,51.5085,-0.1257
2022-11-07 13:00:00,14.1,0.1,0.1,0.0,25.4,41.0,100,51.5085,-0.1257
2022-11-07 14:00:00,14.6,0.2,0.2,0.0,29.2,159.0,100,51.5085,-0.1257
2022-11-07 15:00:00,13.8,0.1,0.1,0.0,24.3,16.0,100,51.5085,-0.1257
2022-11-07 16:00:00,14.0,0.0,0.0,0.0,26.8,23.0,100,51.5085,-0.1257
2022-11-07 17:00:00,13.9,0.0,0.0,0.0,24.9,1.0,100,51.5085,-0.1257
2022-11-07 18:00:00,13.8,0.0,0.0,0.0,25.7,0.0,100,51.5085,-0.1257
2022-11-07 19:00:00,13.8,0.0,0.0,0.0,27.9,0.0,97,51.5085,-0.1257
2022-11-07 20:00:00,13.9,0.1,0.1,0.0,28.0,0.0,100,51.5085,-0.1257
2022-11-07 21:00:00,14.0,0.0,0.0,0.0,30.3,0.0,100,51.5085,-0.1257
2022-11-07 22:00:00,14.4,0.0,0.0,0.0,33.1,0.0,100,51.5085,-0.1257
2022-11-07 23:00:00,14.5,0.0,0.0,0.0,33.8,0.0,100,51.5085,-0.1257
2022-11-08 00:00:00,14.4,0.0,0.0,0.0,33.3,0.0,99,51.5085,-0.1257
2022-11-08 01:00:00,14.5,0.0,0.0,0.0,34.8,0.0,97,51.5085,-0.1257
2022-11-08 02:00:00,14.5,0.0,0.0,0.0,34.6,0.0,100,51.5085,-0.1257
2022-11-08 03:00:00,14.0,0.5,0.5,0.0,33.7,0.0,100,51.5085,-0.1257
2022-11-08 04:00:00,13.6,0.5,0.5,0.0,29.5,0.0,100,51.5085,-0.1257
2022-11-08 05:00:00,13.2,0.1,0.1,0.0,29.0,0.0,100,51.5085,-0.1257
2022-11-08 06:00:00,12.4,0.3,0.3,0.0,28.7,0.0,100,51.5085,-0.1257
2022-11-08 07:00:00,12.2,0.1,0.1,0.0,24.7,0.0,100,51.5085,-0.1257
2022-11-08 08:00:00,12.9,0.3,0.3,0.0,26.6,12.0,99,51.5085,-0.1257
2022-11-08 09:00:00,13.3,0.0,0.0,0.0,28.8,104.0,100,51.5085,-0.1257
2022-11-08 10:00:00,13.5,0.4,0.4,0.0,29.9,157.0,95,51.5085,-0.1257
2022-11-08 11:00:00,13.6,0.2,0.2,0.0,26.9,205.0,99,51.5085,-0.1257
2022-11-08 12:00:00,15.2,0.0,0.0,0.0,30.3,273.0,100,51.5085,-0.1257
2022-11-08 13:00:00,14.4,0.0,0.0,0.0,24.2,199.0,100,51.5085,-0.1257
2022-11-08 14:00:00,13.3,0.9,0.9,0.0,34.9,179.0,100,51.5085,-0.1257
2022-11-08 15:00:00,12.9,1.0,1.0,0.0,31.5,77.0,89,51.5085,-0.1257
2022-11-08 16:00:00,12.2,0.1,0.1,0.0,27.9,48.0,89,51.5085,-0.1257
2022-11-08 17:00:00,11.7,0.0,0.0,0.0,25.8,2.0,44,51.5085,-0.1257
2022-11-08 18:00:00,11.6,0.0,0.0,0.0,25.0,0.0,42,51.5085,-0.1257
2022-11-08 19:00:00,11.5,0.3,0.3,0.0,27.2,0.0,58,51.5085,-0.1257
2022-11-08 20:00:00,11.6,0.0,0.0,0.0,27.5,0.0,95,51.5085,-0.1257
2022-11-08 21:00:00,11.4,0.0,0.0,0.0,27.0,0.0,68,51.5085,-0.1257
2022-11-08 22:00:00,11.2,0.0,0.0,0.0,26.2,0.0,57,51.5085,-0.1257
2022-11-08 23:00:00,10.9,0.0,0.0,0.0,25.7,0.0,86,51.5085,-0.1257
2022-11-09 00:00:00,11.6,0.0,0.0,0.0,23.9,0.0,99,51.5085,-0.1257
2022-11-09 01:00:00,11.4,0.0,0.0,0.0,22.4,0.0,98,51.5085,-0.1257
2022-11-09 02:00:00,11.0,0.0,0.0,0.0,22.4,0.0,60,51.5085,-0.1257
2022-11-09 03:00:00,10.8,0.0,0.0,0.0,22.3,0.0,86,51.5085,-0.1257
2022-11-09 04:00:00,10.4,0.0,0.0,0.0,20.0,0.0,57,51.5085,-0.1257
2022-11-09 05:00:00,10.1,0.0,0.0,0.0,17.3,0.0,98,51.5085,-0.1257
2022-11-09 06:00:00,10.6,0.0,0.0,0.0,18.4,0.0,100,51.5085,-0.1257
2022-11-09 07:00:00,10.4,0.0,0.0,0.0,17.6,0.0,72,51.5085,-0.1257
2022-11-09 08:00:00,10.3,0.0,0.0,0.0,19.7,20.0,22,51.5085,-0.1257
2022-11-09 09:00:00,11.2,0.0,0.0,0.0,22.4,119.0,15,51.5085,-0.1257
2022-11-09 10:00:00,12.0,0.0,0.0,0.0,26.3,225.0,22,51.5085,-0.1257
2022-11-09 11:00:00,12.9,0.0,0.0,0.0,28.6,287.0,42,51.5085,-0.1257
2022-11-09 12:00:00,13.2,0.0,0.0,0.0,25.6,288.0,57,51.5085,-0.1257
2022-11-09 13:00:00,13.8,0.0,0.0,0.0,23.2,273.0,15,51.5085,-0.1257
2022-11-09 14:00:00,14.0,0.0,0.0,0.0,23.7,246.0,99,51.5085,-0.1257
2022-11-09 15:00:00,13.5,0.0,0.0,0.0,19.1,134.0,1,51.5085,-0.1257
2022-11-09 16:00:00,12.1,0.0,0.0,0.0,17.5,67.0,16,51.5085,-0.1257
2022-11-09 17:00:00,11.0,0.0,0.0,0.0,15.2,2.0,93,51.5085,-0.1257
2022-11-09 18:00:00,11.0,0.0,0.0,0.0,15.7,0.0,100,51.5085,-0.1257
2022-11-09 19:00:00,10.5,0.0,0.0,0.0,16.1,0.0,98,51.5085,-0.1257
2022-11-09 20:00:00,10.4,0.0,0.0,0.0,17.9,0.0,76,51.5085,-0.1257
2022-11-09 21:00:00,9.7,0.0,0.0,0.0,16.5,0.0,96,51.5085,-0.1257
2022-11-09 22:00:00,9.6,0.0,0.0,0.0,16.6,0.0,80,51.5085,-0.1257
2022-11-09 23:00:00,9.3,0.0,0.0,0.0,14.8,0.0,15,51.5085,-0.1257
2022-11-10 00:00:00,9.8,0.0,0.0,0.0,16.8,0.0,5,51.5085,-0.1257
2022-11-10 01:00:00,9.9,0.0,0.0,0.0,17.8,0.0,3,51.5085,-0.1257
2022-11-10 02:00:00,10.2,0.0,0.0,0.0,17.6,0.0,7,51.5085,-0.1257
2022-11-10 03:00:00,10.5,0.0,0.0,0.0,18.4,0.0,57,51.5085,-0.1257
2022-11-10 04:00:00,10.8,0.0,0.0,0.0,18.9,0.0,34,51.5085,-0.1257
2022-11-10 05:00:00,11.1,0.0,0.0,0.0,19.9,0.0,10,51.5085,-0.1257
2022-11-10 06:00:00,11.3,0.0,0.0,0.0,19.9,0.0,64,51.5085,-0.1257
2022-11-10 07:00:00,11.6,0.0,0.0,0.0,21.1,0.0,81,51.5085,-0.1257
2022-11-10 08:00:00,12.2,0.0,0.0,0.0,23.2,20.0,100,51.5085,-0.1257
2022-11-10 09:00:00,13.4,0.0,0.0,0.0,25.5,104.0,71,51.5085,-0.1257
2022-11-10 10:00:00,14.7,0.0,0.0,0.0,26.0,211.0,43,51.5085,-0.1257
2022-11-10 11:00:00,15.4,0.0,0.0,0.0,32.7,268.0,100,51.5085,-0.1257
2022-11-10 12:00:00,14.8,0.0,0.0,0.0,26.4,170.0,100,51.5085,-0.1257
2022-11-10 13:00:00,15.1,0.0,0.0,0.0,29.6,126.0,100,51.5085,-0.1257
2022-11-10 14:00:00,15.2,0.0,0.0,0.0,25.6,155.0,95,51.5085,-0.1257
2022-11-10 15:00:00,14.8,0.0,0.0,0.0,24.2,88.0,100,51.5085,-0.1257
2022-11-10 16:00:00,14.4,0.0,0.0,0.0,23.1,32.0,100,51.5085,-0.1257
2022-11-10 17:00:00,14.2,0.0,0.0,0.0,24.9,0.0,100,51.5085,-0.1257
2022-11-10 18:00:00,14.1,0.0,0.0,0.0,24.5,0.0,100,51.5085,-0.1257
2022-11-10 19:00:00,14.1,0.0,0.0,0.0,26.2,0.0,100,51.5085,-0.1257
2022-11-10 20:00:00,13.8,0.0,0.0,0.0,24.2,0.0,100,51.5085,-0.1257
2022-11-10 21:00:00,13.7,0.0,0.0,0.0,21.9,0.0,100,51.5085,-0.1257
2022-11-10 22:00:00,14.0,0.0,0.0,0.0,20.8,0.0,100,51.5085,-0.1257
2022-11-10 23:00:00,14.5,0.0,0.0,0.0,21.5,0.0,100,51.5085,-0.1257
2022-11-11 00:00:00,14.1,0.0,0.0,0.0,23.4,0.0,100,51.5085,-0.1257
2022-11-11 01:00:00,13.8,0.0,0.0,0.0,22.1,0.0,100,51.5085,-0.1257
2022-11-11 02:00:00,14.1,0.0,0.0,0.0,21.4,0.0,100,51.5085,-0.1257
2022-11-11 03:00:00,14.3,0.0,0.0,0.0,22.0,0.0,100,51.5085,-0.1257
2022-11-11 04:00:00,14.6,0.0,0.0,0.0,22.9,0.0,100,51.5085,-0.1257
2022-11-11 05:00:00,14.5,0.0,0.0,0.0,24.5,0.0,100,51.5085,-0.1257
2022-11-11 06:00:00,14.1,0.0,0.0,0.0,25.0,0.0,100,51.5085,-0.1257
2022-11-11 07:00:00,14.2,0.0,0.0,0.0,25.4,0.0,100,51.5085,-0.1257
2022-11-11 08:00:00,14.4,0.0,0.0,0.0,25.6,6.0,100,51.5085,-0.1257
2022-11-11 09:00:00,14.9,0.0,0.0,0.0,23.9,63.0,27,51.5085,-0.1257
2022-11-11 10:00:00,15.5,0.0,0.0,0.0,25.7,180.0,49,51.5085,-0.1257
2022-11-11 11:00:00,15.7,0.0,0.0,0.0,28.4,200.0,100,51.5085,-0.1257
2022-11-11 12:00:00,15.6,0.0,0.0,0.0,24.7,210.0,100,51.5085,-0.1257
2022-11-11 13:00:00,15.8,0.0,0.0,0.0,24.3,165.0,100,51.5085,-0.1257
2022-11-11 14:00:00,15.6,0.0,0.0,0.0,21.2,184.0,12,51.5085,-0.1257
2022-11-11 15:00:00,15.2,0.0,0.0,0.0,16.0,147.0,7,51.5085,-0.1257
2022-11-11 16:00:00,13.5,0.0,0.0,0.0,12.8,57.0,5,51.5085,-0.1257
2022-11-11 17:00:00,12.2,0.0,0.0,0.0,12.4,1.0,64,51.5085,-0.1257
2022-11-11 18:00:00,12.2,0.0,0.0,0.0,12.1,0.0,100,51.5085,-0.1257
2022-11-11 19:00:00,12.3,0.0,0.0,0.0,11.5,0.0,100,51.5085,-0.1257
2022-11-11 20:00:00,11.3,0.0,0.0,0.0,7.6,0.0,7,51.5085,-0.1257
2022-11-11 21:00:00,8.4,0.0,0.0,0.0,10.9,0.0,12,51.5085,-0.1257
2022-11-11 22:00:00,7.9,0.0,0.0,0.0,11.2,0.0,97,51.5085,-0.1257
2022-11-11 23:00:00,8.4,0.0,0.0,0.0,10.1,0.0,100,51.5085,-0.1257
2022-11-12 00:00:00,11.4,0.0,0.0,0.0,5.6,0.0,100,51.5085,-0.1257
2022-11-12 01:00:00,9.4,0.0,0.0,0.0,7.1,0.0,100,51.5085,-0.1257
2022-11-12 02:00:00,9.0,0.0,0.0,0.0,7.5,0.0,100,51.5085,-0.1257
2022-11-12 03:00:00,8.6,0.0,0.0,0.0,9.7,0.0,78,51.5085,-0.1257
2022-11-12 04:00:00,9.2,0.0,0.0,0.0,9.1,0.0,20,51.5085,-0.1257
2022-11-12 05:00:00,9.9,0.0,0.0,0.0,7.2,0.0,100,51.5085,-0.1257
2022-11-12 06:00:00,11.2,0.0,0.0,0.0,6.9,0.0,100,51.5085,-0.1257
2022-11-12 07:00:00,11.6,0.0,0.0,0.0,6.9,0.0,100,51.5085,-0.1257
2022-11-12 08:00:00,11.5,0.0,0.0,0.0,5.1,12.0,19,51.5085,-0.1257
2022-11-12 09:00:00,12.6,0.0,0.0,0.0,7.7,97.0,30,51.5085,-0.1257
2022-11-12 10:00:00,13.7,0.0,0.0,0.0,7.6,211.0,53,51.5085,-0.1257
2022-11-12 11:00:00,15.0,0.0,0.0,0.0,8.1,270.0,12,51.5085,-0.1257
2022-11-12 12:00:00,15.5,0.0,0.0,0.0,10.5,316.0,51,51.5085,-0.1257
2022-11-12 13:00:00,16.3,0.0,0.0,0.0,11.0,305.0,48,51.5085,-0.1257
2022-11-12 14:00:00,16.3,0.0,0.0,0.0,12.1,250.0,2,51.5085,-0.1257
2022-11-12 15:00:00,15.7,0.0,0.0,0.0,11.1,160.0,32,51.5085,-0.1257
2022-11-12 16:00:00,13.5,0.0,0.0,0.0,7.7,56.0,22,51.5085,-0.1257
2022-11-12 17:00:00,12.0,0.0,0.0,0.0,8.2,1.0,46,51.5085,-0.1257
2022-11-12 18:00:00,11.5,0.0,0.0,0.0,8.3,0.0,29,51.5085,-0.1257
2022-11-12 19:00:00,10.5,0.0,0.0,0.0,8.2,0.0,0,51.5085,-0.1257
2022-11-12 20:00:00,9.5,0.0,0.0,0.0,10.6,0.0,13,51.5085,-0.1257
2022-11-12 21:00:00,9.3,0.0,0.0,0.0,10.4,0.0,54,51.5085,-0.1257
2022-11-12 22:00:00,9.4,0.0,0.0,0.0,10.5,0.0,16,51.5085,-0.1257
2022-11-12 23:00:00,9.5,0.0,0.0,0.0,10.8,0.0,52,51.5085,-0.1257
2022-11-13 00:00:00,9.6,0.0,0.0,0.0,9.0,0.0,46,51.5085,-0.1257
2022-11-13 01:00:00,8.7,0.0,0.0,0.0,11.5,0.0,74,51.5085,-0.1257
2022-11-13 02:00:00,8.6,0.0,0.0,0.0,12.0,0.0,43,51.5085,-0.1257
2022-11-13 03:00:00,8.2,0.0,0.0,0.0,12.8,0.0,19,51.5085,-0.1257
2022-11-13 04:00:00,8.8,0.0,0.0,0.0,10.5,0.0,82,51.5085,-0.1257
2022-11-13 05:00:00,7.6,0.0,0.0,0.0,11.2,0.0,91,51.5085,-0.1257
2022-11-13 06:00:00,8.5,0.0,0.0,0.0,8.0,0.0,99,51.5085,-0.1257
2022-11-13 07:00:00,9.4,0.0,0.0,0.0,7.4,0.0,91,51.5085,-0.1257
2022-11-13 08:00:00,10.1,0.0,0.0,0.0,10.0,13.0,97,51.5085,-0.1257
2022-11-13 09:00:00,11.2,0.0,0.0,0.0,12.2,73.0,100,51.5085,-0.1257
2022-11-13 10:00:00,12.2,0.0,0.0,0.0,12.4,150.0,100,51.5085,-0.1257
2022-11-13 11:00:00,13.5,0.0,0.0,0.0,9.5,211.0,50,51.5085,-0.1257
2022-11-13 12:00:00,14.1,0.0,0.0,0.0,10.8,276.0,17,51.5085,-0.1257
2022-11-13 13:00:00,15.0,0.0,0.0,0.0,10.8,290.0,65,51.5085,-0.1257
2022-11-13 14:00:00,15.4,0.0,0.0,0.0,11.5,238.0,19,51.5085,-0.1257
2022-11-13 15:00:00,15.0,0.0,0.0,0.0,10.5,160.0,46,51.5085,-0.1257
2022-11-13 16:00:00,12.3,0.0,0.0,0.0,8.0,53.0,77,51.5085,-0.1257
2022-11-13 17:00:00,11.6,0.0,0.0,0.0,8.0,0.0,94,51.5085,-0.1257
2022-11-13 18:00:00,10.5,0.0,0.0,0.0,7.6,0.0,0,51.5085,-0.1257
2022-11-13 19:00:00,9.6,0.0,0.0,0.0,7.6,0.0,3,51.5085,-0.1257
2022-11-13 20:00:00,9.6,0.0,0.0,0.0,8.4,0.0,41,51.5085,-0.1257
2022-11-13 21:00:00,8.5,0.0,0.0,0.0,10.9,0.0,23,51.5085,-0.1257
2022-11-13 22:00:00,9.4,0.0,0.0,0.0,6.8,0.0,18,51.5085,-0.1257
2022-11-13 23:00:00,7.9,0.0,0.0,0.0,8.3,0.0,10,51.5085,-0.1257
2022-11-14 00:00:00,7.6,0.0,0.0,0.0,8.0,0.0,32,51.5085,-0.1257
2022-11-14 01:00:00,6.8,0.0,0.0,0.0,9.7,0.0,100,51.5085,-0.1257
2022-11-14 02:00:00,6.5,0.0,0.0,0.0,10.5,0.0,100,51.5085,-0.1257
2022-11-14 03:00:00,7.9,0.0,0.0,0.0,8.5,0.0,100,51.5085,-0.1257
2022-11-14 04:00:00,8.3,0.0,0.0,0.0,7.6,0.0,100,51.5085,-0.1257
2022-11-14 05:00:00,8.7,0.0,0.0,0.0,6.9,0.0,100,51.5085,-0.1257
2022-11-14 06:00:00,9.0,0.0,0.0,0.0,6.8,0.0,100,51.5085,-0.1257
2022-11-14 07:00:00,8.9,0.0,0.0,0.0,6.0,0.0,100,51.5085,-0.1257
2022-11-14 08:00:00,9.9,0.0,0.0,0.0,3.6,8.0,100,51.5085,-0.1257
2022-11-14 09:00:00,10.5,0.0,0.0,0.0,4.6,49.0,100,51.5085,-0.1257
2022-11-14 10:00:00,11.5,0.0,0.0,0.0,5.8,97.0,100,51.5085,-0.1257
2022-11-14 11:00:00,12.8,0.0,0.0,0.0,7.3,115.0,100,51.5085,-0.1257
2022-11-14 12:00:00,13.3,0.0,0.0,0.0,8.6,155.0,100,51.5085,-0.1257
2022-11-14 13:00:00,14.4,0.0,0.0,0.0,12.7,153.0,100,51.5085,-0.1257
